temperature,signal
7.466928001,4359.0
7.480058283,4295.0
7.493188566,4262.0
7.506318849,4296.0
7.519449131,4281.0
7.532579414,4410.0
7.545709697,4346.0
7.558839979,4211.0
7.571970262,4122.0
7.585100545,4095.0
7.598230827,4205.0
7.61136111,4324.0
7.624491393,4214.0
7.637621675,4076.0
7.650751958,4081.0
7.663882241,3987.0
7.677012523,4058.0
7.690142806,4076.0
7.703273089,4029.0
7.716403371,3987.0
7.729533654,3979.0
7.742663937,4147.0
7.755794219,3773.0
7.768924502,3998.0
7.782054785,3937.0
7.795185067,3956.0
7.80831535,3863.0
7.821445633,3746.0
7.834575915,3916.0
7.847706198,3847.0
7.860836481,3880.0
7.873966764,3889.0
7.887097046,3815.0
7.900227329,3873.0
7.913357612,3871.0
7.926487894,3851.0
7.939618177,3830.0
7.95274846,3744.0
7.965878742,3868.0
7.979009025,3743.0
7.992139308,3645.0
8.00526959,3635.0
8.018399873,3729.0
8.031530156,3776.0
8.044660438,3748.0
8.057790721,3646.0
8.070921004,3669.0
8.084051286,3570.0
8.097181569,3729.0
8.110311852,3659.0
8.123442134,3654.0
8.136572417,3643.0
8.1497027,3684.0
8.162832982,3590.0
8.175963265,3576.0
8.189093548,3506.0
8.20222383,3465.0
8.215354113,3511.0
8.228484396,3540.0
8.241614678,3664.0
8.254744961,3465.0
8.267875244,3518.0
8.281005527,3515.0
8.294135809,3454.0
8.307266092,3470.0
8.320396375,3427.0
8.333526657,3531.0
8.34665694,3491.0
8.359787223,3356.0
8.372917505,3384.0
8.386047788,3347.0
8.399178071,3391.0
8.412308353,3307.0
8.425438636,3342.0
8.438568919,3294.0
8.451699201,3300.0
8.464829484,3393.0
8.477959767,3384.0
8.491090049,3427.0
8.504220332,3357.0
8.517350615,3292.0
8.530480897,3141.0
8.54361118,3347.0
8.556741463,3248.0
8.569871745,3321.0
8.583002028,3261.0
8.596132311,3257.0
8.609262593,3192.0
8.622392876,3318.0
8.635523159,3257.0
8.648653441,3256.0
8.661783724,3169.0
8.674914007,3262.0
8.688044289,3243.0
8.701174572,3224.0
8.714304855,3086.0
8.727435138,3158.0
8.74056542,3147.0
8.753695703,3157.0
8.766825986,3181.0
8.779956268,3176.0
8.793086551,3149.0
8.806216834,3127.0
8.819347116,3037.0
8.832477399,3044.0
8.845607682,3045.0
8.858737964,3075.0
8.871868247,3041.0
8.88499853,2996.0
8.898128812,3025.0
8.911259095,3010.0
8.924389378,3096.0
8.93751966,3087.0
8.950649943,3091.0
8.963780226,3067.0
8.976910508,2978.0
8.990040791,2981.0
9.003171074,3004.0
9.016301356,3028.0
9.029431639,3022.0
9.042561922,2905.0
9.055692204,2990.0
9.068822487,2870.0
9.08195277,2874.0
9.095083052,2953.0
9.108213335,2857.0
9.121343618,2933.0
9.1344739,3041.0
9.147604183,2938.0
9.160734466,2797.0
9.173864749,2894.0
9.186995031,2900.0
9.200125314,2786.0
9.213255597,2877.0
9.226385879,2906.0
9.239516162,2796.0
9.252646445,2695.0
9.265776727,2937.0
9.27890701,2875.0
9.292037293,2715.0
9.305167575,2846.0
9.318297858,2743.0
9.331428141,2708.0
9.344558423,2707.0
9.357688706,2781.0
9.370818989,2809.0
9.383949271,2742.0
9.397079554,2726.0
9.410209837,2778.0
9.423340119,2793.0
9.436470402,2748.0
9.449600685,2705.0
9.462730967,2753.0
9.47586125,2609.0
9.488991533,2814.0
9.502121815,2744.0
9.515252098,2709.0
9.528382381,2816.0
9.541512663,2716.0
9.554642946,2680.0
9.567773229,2689.0
9.580903511,2706.0
9.594033794,2671.0
9.607164077,2650.0
9.62029436,2750.0
9.633424642,2612.0
9.646554925,2618.0
9.659685208,2657.0
9.67281549,2646.0
9.685945773,2643.0
9.699076056,2616.0
9.712206338,2633.0
9.725336621,2640.0
9.738466904,2547.0
9.751597186,2559.0
9.764727469,2575.0
9.777857752,2600.0
9.790988034,2582.0
9.804118317,2580.0
9.8172486,2611.0
9.830378882,2493.0
9.843509165,2533.0
9.856639448,2501.0
9.86976973,2507.0
9.882900013,2528.0
9.896030296,2496.0
9.909160578,2589.0
9.922290861,2629.0
9.935421144,2478.0
9.948551426,2460.0
9.961681709,2495.0
9.974811992,2547.0
9.987942274,2521.0
10.001072557,2461.0
10.01420284,2543.0
10.027333123,2475.0
10.040463405,2562.0
10.053593688,2452.0
10.066723971,2452.0
10.079854253,2386.0
10.092984536,2462.0
10.106114819,2605.0
10.119245101,2470.0
10.132375384,2428.0
10.145505667,2508.0
10.158635949,2309.0
10.171766232,2413.0
10.184896515,2428.0
10.198026797,2394.0
10.21115708,2386.0
10.224287363,2382.0
10.237417645,2373.0
10.250547928,2431.0
10.263678211,2375.0
10.276808493,2419.0
10.289938776,2433.0
10.303069059,2247.0
10.316199341,2457.0
10.329329624,2400.0
10.342459907,2387.0
10.355590189,2403.0
10.368720472,2454.0
10.381850755,2482.0
10.394981037,2337.0
10.40811132,2366.0
10.421241603,2336.0
10.434371885,2290.0
10.447502168,2344.0
10.460632451,2408.0
10.473762734,2328.0
10.486893016,2324.0
10.500023299,2338.0
10.513153582,2314.0
10.526283864,2275.0
10.539414147,2380.0
10.55254443,2282.0
10.565674712,2236.0
10.578804995,2311.0
10.591935278,2269.0
10.60506556,2382.0
10.618195843,2230.0
10.631326126,2305.0
10.644456408,2270.0
10.657586691,2231.0
10.670716974,2327.0
10.683847256,2363.0
10.696977539,2311.0
10.710107822,2149.0
10.723238104,2194.0
10.736368387,2239.0
10.74949867,2277.0
10.762628952,2211.0
10.775759235,2259.0
10.788889518,2240.0
10.8020198,2225.0
10.815150083,2217.0
10.828280366,2149.0
10.841410648,2270.0
10.854540931,2196.0
10.867671214,2222.0
10.880801496,2204.0
10.893931779,2219.0
10.907062062,2229.0
10.920192345,2207.0
10.933322627,2222.0
10.94645291,2195.0
10.959583193,2164.0
10.972713475,2287.0
10.985843758,2105.0
10.998974041,2219.0
11.012104323,2137.0
11.025234606,2086.0
11.038364889,2150.0
11.051495171,2171.0
11.064625454,2172.0
11.077755737,2189.0
11.090886019,2067.0
11.104016302,2155.0
11.117146585,2222.0
11.130276867,2001.0
11.14340715,2067.0
11.156537433,2133.0
11.169667715,2205.0
11.182797998,2119.0
11.195928281,2102.0
11.209058563,2134.0
11.222188846,2095.0
11.235319129,2097.0
11.248449411,2042.0
11.261579694,2207.0
11.274709977,2182.0
11.287840259,2095.0
11.300970542,2013.0
11.314100825,2036.0
11.327231108,2098.0
11.34036139,2045.0
11.353491673,2104.0
11.366621956,2043.0
11.379752238,2148.0
11.392882521,2061.0
11.406012804,2102.0
11.419143086,2087.0
11.432273369,2073.0
11.445403652,2044.0
11.458533934,2019.0
11.471664217,2092.0
11.4847945,2102.0
11.497924782,2035.0
11.511055065,2036.0
11.524185348,2013.0
11.53731563,1993.0
11.550445913,2040.0
11.563576196,2086.0
11.576706478,1949.0
11.589836761,2007.0
11.602967044,2154.0
11.616097326,2033.0
11.629227609,2034.0
11.642357892,1970.0
11.655488174,2038.0
11.668618457,2050.0
11.68174874,2000.0
11.694879022,1989.0
11.708009305,2057.0
11.721139588,2007.0
11.73426987,2015.0
11.747400153,2003.0
11.760530436,1880.0
11.773660719,2024.0
11.786791001,2060.0
11.799921284,1976.0
11.813051567,1992.0
11.826181849,1921.0
11.839312132,2011.0
11.852442415,1940.0
11.865572697,1965.0
11.87870298,1891.0
11.891833263,1987.0
11.904963545,1964.0
11.918093828,1936.0
11.931224111,1955.0
11.944354393,1987.0
11.957484676,1908.0
11.970614959,1999.0
11.983745241,1965.0
11.996875524,1882.0
12.010005807,1978.0
12.023136089,1991.0
12.036266372,1896.0
12.049396655,1900.0
12.062526937,1879.0
12.07565722,1971.0
12.088787503,1977.0
12.101917785,1952.0
12.115048068,1942.0
12.128178351,1873.0
12.141308633,1866.0
12.154438916,1888.0
12.167569199,1781.0
12.180699481,1872.0
12.193829764,1948.0
12.206960047,1967.0
12.22009033,1951.0
12.233220612,1786.0
12.246350895,1869.0
12.259481178,1805.0
12.27261146,1838.0
12.285741743,1837.0
12.298872026,1856.0
12.312002308,1794.0
12.325132591,1968.0
12.338262874,1878.0
12.351393156,1887.0
12.364523439,1843.0
12.377653722,1812.0
12.390784004,1827.0
12.403914287,1886.0
12.41704457,1865.0
12.430174852,1855.0
12.443305135,1784.0
12.456435418,1912.0
12.4695657,1798.0
12.482695983,1821.0
12.495826266,1846.0
12.508956548,1842.0
12.522086831,1778.0
12.535217114,1866.0
12.548347396,1803.0
12.561477679,1792.0
12.574607962,1824.0
12.587738244,1858.0
12.600868527,1847.0
12.61399881,1817.0
12.627129092,1874.0
12.640259375,1809.0
12.653389658,1785.0
12.666519941,1804.0
12.679650223,1753.0
12.692780506,1780.0
12.705910789,1747.0
12.719041071,1825.0
12.732171354,1788.0
12.745301637,1732.0
12.758431919,1744.0
12.771562202,1828.0
12.784692485,1776.0
12.797822767,1759.0
12.81095305,1679.0
12.824083333,1854.0
12.837213615,1802.0
12.850343898,1753.0
12.863474181,1800.0
12.876604463,1752.0
12.889734746,1818.0
12.902865029,1765.0
12.915995311,1754.0
12.929125594,1776.0
12.942255877,1727.0
12.955386159,1678.0
12.968516442,1717.0
12.981646725,1742.0
12.994777007,1710.0
13.00790729,1642.0
13.021037573,1718.0
13.034167855,1748.0
13.047298138,1700.0
13.060428421,1763.0
13.073558704,1711.0
13.086688986,1738.0
13.099819269,1726.0
13.112949552,1669.0
13.126079834,1755.0
13.139210117,1722.0
13.1523404,1688.0
13.165470682,1721.0
13.178600965,1744.0
13.191731248,1712.0
13.20486153,1730.0
13.217991813,1768.0
13.231122096,1773.0
13.244252378,1716.0
13.257382661,1729.0
13.270512944,1732.0
13.283643226,1695.0
13.296773509,1725.0
13.309903792,1637.0
13.323034074,1695.0
13.336164357,1722.0
13.34929464,1634.0
13.362424922,1699.0
13.375555205,1748.0
13.388685488,1623.0
13.40181577,1636.0
13.414946053,1706.0
13.428076336,1731.0
13.441206618,1677.0
13.454336901,1691.0
13.467467184,1730.0
13.480597466,1688.0
13.493727749,1715.0
13.506858032,1679.0
13.519988315,1602.0
13.533118597,1632.0
13.54624888,1644.0
13.559379163,1673.0
13.572509445,1771.0
13.585639728,1656.0
13.598770011,1702.0
13.611900293,1684.0
13.625030576,1597.0
13.638160859,1599.0
13.651291141,1746.0
13.664421424,1628.0
13.677551707,1700.0
13.690681989,1707.0
13.703812272,1654.0
13.716942555,1699.0
13.730072837,1661.0
13.74320312,1587.0
13.756333403,1605.0
13.769463685,1661.0
13.782593968,1579.0
13.795724251,1608.0
13.808854533,1647.0
13.821984816,1588.0
13.835115099,1622.0
13.848245381,1657.0
13.861375664,1666.0
13.874505947,1641.0
13.887636229,1548.0
13.900766512,1699.0
13.913896795,1557.0
13.927027077,1627.0
13.94015736,1656.0
13.953287643,1572.0
13.966417926,1596.0
13.979548208,1607.0
13.992678491,1520.0
14.005808774,1619.0
14.018939056,1590.0
14.032069339,1582.0
14.045199622,1572.0
14.058329904,1687.0
14.071460187,1563.0
14.08459047,1587.0
14.097720752,1606.0
14.110851035,1580.0
14.123981318,1523.0
14.1371116,1588.0
14.150241883,1559.0
14.163372166,1601.0
14.176502448,1577.0
14.189632731,1612.0
14.202763014,1598.0
14.215893296,1524.0
14.229023579,1561.0
14.242153862,1554.0
14.255284144,1520.0
14.268414427,1543.0
14.28154471,1564.0
14.294674992,1560.0
14.307805275,1562.0
14.320935558,1471.0
14.33406584,1565.0
14.347196123,1607.0
14.360326406,1491.0
14.373456688,1533.0
14.386586971,1619.0
14.399717254,1501.0
14.412847537,1508.0
14.425977819,1593.0
14.439108102,1555.0
14.452238385,1551.0
14.465368667,1581.0
14.47849895,1492.0
14.491629233,1596.0
14.504759515,1599.0
14.517889798,1536.0
14.531020081,1488.0
14.544150363,1616.0
14.557280646,1477.0
14.570410929,1541.0
14.583541211,1518.0
14.596671494,1517.0
14.609801777,1580.0
14.622932059,1545.0
14.636062342,1513.0
14.649192625,1489.0
14.662322907,1496.0
14.67545319,1507.0
14.688583473,1543.0
14.701713755,1510.0
14.714844038,1462.0
14.727974321,1516.0
14.741104603,1497.0
14.754234886,1464.0
14.767365169,1517.0
14.780495451,1523.0
14.793625734,1568.0
14.806756017,1530.0
14.8198863,1473.0
14.833016582,1548.0
14.846146865,1539.0
14.859277148,1480.0
14.87240743,1502.0
14.885537713,1486.0
14.898667996,1519.0
14.911798278,1481.0
14.924928561,1512.0
14.938058844,1463.0
14.951189126,1525.0
14.964319409,1463.0
14.977449692,1508.0
14.990579974,1470.0
15.003710257,1463.0
15.01684054,1476.0
15.029970822,1475.0
15.043101105,1500.0
15.056231388,1448.0
15.06936167,1419.0
15.082491953,1532.0
15.095622236,1493.0
15.108752518,1474.0
15.121882801,1414.0
15.135013084,1480.0
15.148143366,1465.0
15.161273649,1478.0
15.174403932,1499.0
15.187534214,1476.0
15.200664497,1418.0
15.21379478,1470.0
15.226925062,1437.0
15.240055345,1475.0
15.253185628,1413.0
15.266315911,1475.0
15.279446193,1385.0
15.292576476,1336.0
15.305706759,1399.0
15.318837041,1492.0
15.331967324,1444.0
15.345097607,1455.0
15.358227889,1379.0
15.371358172,1469.0
15.384488455,1438.0
15.397618737,1476.0
15.41074902,1486.0
15.423879303,1493.0
15.437009585,1408.0
15.450139868,1427.0
15.463270151,1477.0
15.476400433,1435.0
15.489530716,1459.0
15.502660999,1439.0
15.515791281,1460.0
15.528921564,1484.0
15.542051847,1481.0
15.555182129,1457.0
15.568312412,1416.0
15.581442695,1397.0
15.594572977,1459.0
15.60770326,1411.0
15.620833543,1554.0
15.633963825,1450.0
15.647094108,1403.0
15.660224391,1456.0
15.673354673,1472.0
15.686484956,1406.0
15.699615239,1475.0
15.712745522,1480.0
15.725875804,1442.0
15.739006087,1448.0
15.75213637,1451.0
15.765266652,1466.0
15.778396935,1426.0
15.791527218,1376.0
15.8046575,1427.0
15.817787783,1483.0
15.830918066,1434.0
15.844048348,1360.0
15.857178631,1372.0
15.870308914,1397.0
15.883439196,1348.0
15.896569479,1388.0
15.909699762,1504.0
15.922830044,1462.0
15.935960327,1365.0
15.94909061,1400.0
15.962220892,1437.0
15.975351175,1481.0
15.988481458,1467.0
16.00161174,1431.0
16.014742023,1454.0
16.027872306,1400.0
16.041002588,1448.0
16.054132871,1485.0
16.067263154,1397.0
16.080393436,1513.0
16.093523719,1332.0
16.106654002,1425.0
16.119784285,1407.0
16.132914567,1458.0
16.14604485,1401.0
16.159175133,1430.0
16.172305415,1340.0
16.185435698,1406.0
16.198565981,1419.0
16.211696263,1480.0
16.224826546,1395.0
16.237956829,1405.0
16.251087111,1453.0
16.264217394,1403.0
16.277347677,1405.0
16.290477959,1357.0
16.303608242,1412.0
16.316738525,1463.0
16.329868807,1382.0
16.34299909,1449.0
16.356129373,1409.0
16.369259655,1418.0
16.382389938,1374.0
16.395520221,1381.0
16.408650503,1370.0
16.421780786,1395.0
16.434911069,1421.0
16.448041351,1358.0
16.461171634,1367.0
16.474301917,1446.0
16.487432199,1394.0
16.500562482,1392.0
16.513692765,1391.0
16.526823047,1401.0
16.53995333,1444.0
16.553083613,1344.0
16.566213896,1372.0
16.579344178,1428.0
16.592474461,1404.0
16.605604744,1381.0
16.618735026,1435.0
16.631865309,1384.0
16.644995592,1364.0
16.658125874,1381.0
16.671256157,1373.0
16.68438644,1379.0
16.697516722,1403.0
16.710647005,1449.0
16.723777288,1333.0
16.73690757,1316.0
16.750037853,1395.0
16.763168136,1385.0
16.776298418,1338.0
16.789428701,1384.0
16.802558984,1357.0
16.815689266,1388.0
16.828819549,1370.0
16.841949832,1360.0
16.855080114,1380.0
16.868210397,1411.0
16.88134068,1404.0
16.894470962,1352.0
16.907601245,1372.0
16.920731528,1367.0
16.93386181,1367.0
16.946992093,1285.0
16.960122376,1346.0
16.973252658,1375.0
16.986382941,1355.0
16.999513224,1360.0
17.012643507,1346.0
17.025773789,1316.0
17.038904072,1419.0
17.052034355,1402.0
17.065164637,1347.0
17.07829492,1352.0
17.091425203,1325.0
17.104555485,1319.0
17.117685768,1351.0
17.130816051,1318.0
17.143946333,1318.0
17.157076616,1366.0
17.170206899,1326.0
17.183337181,1365.0
17.196467464,1283.0
17.209597747,1336.0
17.222728029,1358.0
17.235858312,1357.0
17.248988595,1435.0
17.262118877,1338.0
17.27524916,1353.0
17.288379443,1388.0
17.301509725,1345.0
17.314640008,1370.0
17.327770291,1311.0
17.340900573,1323.0
17.354030856,1330.0
17.367161139,1315.0
17.380291421,1283.0
17.393421704,1369.0
17.406551987,1279.0
17.419682269,1327.0
17.432812552,1236.0
17.445942835,1265.0
17.459073118,1324.0
17.4722034,1382.0
17.485333683,1330.0
17.498463966,1265.0
17.511594248,1423.0
17.524724531,1273.0
17.537854814,1381.0
17.550985096,1255.0
17.564115379,1356.0
17.577245662,1342.0
17.590375944,1291.0
17.603506227,1357.0
17.61663651,1305.0
17.629766792,1340.0
17.642897075,1312.0
17.656027358,1301.0
17.66915764,1309.0
17.682287923,1345.0
17.695418206,1332.0
17.708548488,1295.0
17.721678771,1308.0
17.734809054,1354.0
17.747939336,1335.0
17.761069619,1214.0
17.774199902,1296.0
17.787330184,1283.0
17.800460467,1321.0
17.81359075,1275.0
17.826721032,1260.0
17.839851315,1296.0
17.852981598,1314.0
17.866111881,1307.0
17.879242163,1327.0
17.892372446,1336.0
17.905502729,1319.0
17.918633011,1295.0
17.931763294,1339.0
17.944893577,1256.0
17.958023859,1298.0
17.971154142,1329.0
17.984284425,1337.0
17.997414707,1259.0
18.01054499,1327.0
18.023675273,1250.0
18.036805555,1280.0
18.049935838,1240.0
18.063066121,1291.0
18.076196403,1271.0
18.089326686,1286.0
18.102456969,1338.0
18.115587251,1307.0
18.128717534,1259.0
18.141847817,1295.0
18.154978099,1339.0
18.168108382,1278.0
18.181238665,1310.0
18.194368947,1316.0
18.20749923,1354.0
18.220629513,1234.0
18.233759795,1307.0
18.246890078,1265.0
18.260020361,1269.0
18.273150643,1319.0
18.286280926,1329.0
18.299411209,1301.0
18.312541492,1348.0
18.325671774,1259.0
18.338802057,1314.0
18.35193234,1363.0
18.365062622,1289.0
18.378192905,1320.0
18.391323188,1285.0
18.40445347,1254.0
18.417583753,1292.0
18.430714036,1273.0
18.443844318,1304.0
18.456974601,1271.0
18.470104884,1239.0
18.483235166,1288.0
18.496365449,1289.0
18.509495732,1255.0
18.522626014,1256.0
18.535756297,1271.0
18.54888658,1304.0
18.562016862,1304.0
18.575147145,1317.0
18.588277428,1295.0
18.60140771,1323.0
18.614537993,1260.0
18.627668276,1334.0
18.640798558,1335.0
18.653928841,1287.0
18.667059124,1252.0
18.680189406,1292.0
18.693319689,1272.0
18.706449972,1283.0
18.719580254,1302.0
18.732710537,1281.0
18.74584082,1244.0
18.758971103,1337.0
18.772101385,1299.0
18.785231668,1266.0
18.798361951,1292.0
18.811492233,1290.0
18.824622516,1281.0
18.837752799,1304.0
18.850883081,1334.0
18.864013364,1348.0
18.877143647,1286.0
18.890273929,1219.0
18.903404212,1320.0
18.916534495,1302.0
18.929664777,1318.0
18.94279506,1284.0
18.955925343,1311.0
18.969055625,1295.0
18.982185908,1304.0
18.995316191,1377.0
19.008446473,1285.0
19.021576756,1283.0
19.034707039,1237.0
19.047837321,1297.0
19.060967604,1306.0
19.074097887,1245.0
19.087228169,1314.0
19.100358452,1304.0
19.113488735,1278.0
19.126619017,1267.0
19.1397493,1242.0
19.152879583,1293.0
19.166009865,1285.0
19.179140148,1269.0
19.192270431,1272.0
19.205400714,1267.0
19.218530996,1272.0
19.231661279,1273.0
19.244791562,1273.0
19.257921844,1221.0
19.271052127,1264.0
19.28418241,1199.0
19.297312692,1280.0
19.310442975,1276.0
19.323573258,1235.0
19.33670354,1303.0
19.349833823,1236.0
19.362964106,1297.0
19.376094388,1255.0
19.389224671,1303.0
19.402354954,1298.0
19.415485236,1289.0
19.428615519,1352.0
19.441745802,1217.0
19.454876084,1241.0
19.468006367,1304.0
19.48113665,1268.0
19.494266932,1295.0
19.507397215,1285.0
19.520527498,1314.0
19.53365778,1259.0
19.546788063,1242.0
19.559918346,1262.0
19.573048628,1292.0
19.586178911,1289.0
19.599309194,1319.0
19.612439477,1275.0
19.625569759,1243.0
19.638700042,1225.0
19.651830325,1269.0
19.664960607,1277.0
19.67809089,1309.0
19.691221173,1280.0
19.704351455,1298.0
19.717481738,1311.0
19.730612021,1269.0
19.743742303,1262.0
19.756872586,1339.0
19.770002869,1274.0
19.783133151,1260.0
19.796263434,1322.0
19.809393717,1310.0
19.822523999,1224.0
19.835654282,1313.0
19.848784565,1314.0
19.861914847,1266.0
19.87504513,1268.0
19.888175413,1212.0
19.901305695,1309.0
19.914435978,1282.0
19.927566261,1300.0
19.940696543,1247.0
19.953826826,1280.0
19.966957109,1225.0
19.980087391,1293.0
19.993217674,1253.0
20.006347957,1297.0
20.019478239,1205.0
20.032608522,1233.0
20.045738805,1237.0
20.058869088,1306.0
20.07199937,1186.0
20.085129653,1219.0
20.098259936,1258.0
20.111390218,1232.0
20.124520501,1278.0
20.137650784,1169.0
20.150781066,1270.0
20.163911349,1246.0
20.177041632,1225.0
20.190171914,1278.0
20.203302197,1310.0
20.21643248,1270.0
20.229562762,1231.0
20.242693045,1303.0
20.255823328,1200.0
20.26895361,1311.0
20.282083893,1245.0
20.295214176,1205.0
20.308344458,1257.0
20.321474741,1267.0
20.334605024,1303.0
20.347735306,1298.0
20.360865589,1315.0
20.373995872,1238.0
20.387126154,1291.0
20.400256437,1251.0
20.41338672,1245.0
20.426517002,1247.0
20.439647285,1257.0
20.452777568,1228.0
20.46590785,1277.0
20.479038133,1224.0
20.492168416,1289.0
20.505298699,1260.0
20.518428981,1330.0
20.531559264,1230.0
20.544689547,1305.0
20.557819829,1311.0
20.570950112,1275.0
20.584080395,1280.0
20.597210677,1288.0
20.61034096,1304.0
20.623471243,1301.0
20.636601525,1286.0
20.649731808,1329.0
20.662862091,1288.0
20.675992373,1277.0
20.689122656,1293.0
20.702252939,1263.0
20.715383221,1319.0
20.728513504,1324.0
20.741643787,1325.0
20.754774069,1281.0
20.767904352,1301.0
20.781034635,1291.0
20.794164917,1271.0
20.8072952,1307.0
20.820425483,1237.0
20.833555765,1295.0
20.846686048,1352.0
20.859816331,1313.0
20.872946613,1328.0
20.886076896,1280.0
20.899207179,1290.0
20.912337462,1319.0
20.925467744,1262.0
20.938598027,1289.0
20.95172831,1260.0
20.964858592,1355.0
20.977988875,1312.0
20.991119158,1296.0
21.00424944,1305.0
21.017379723,1296.0
21.030510006,1294.0
21.043640288,1305.0
21.056770571,1348.0
21.069900854,1265.0
21.083031136,1250.0
21.096161419,1324.0
21.109291702,1303.0
21.122421984,1350.0
21.135552267,1326.0
21.14868255,1360.0
21.161812832,1300.0
21.174943115,1331.0
21.188073398,1329.0
21.20120368,1330.0
21.214333963,1329.0
21.227464246,1309.0
21.240594528,1240.0
21.253724811,1270.0
21.266855094,1338.0
21.279985376,1280.0
21.293115659,1324.0
21.306245942,1313.0
21.319376224,1354.0
21.332506507,1367.0
21.34563679,1349.0
21.358767073,1317.0
21.371897355,1340.0
21.385027638,1303.0
21.398157921,1335.0
21.411288203,1289.0
21.424418486,1339.0
21.437548769,1359.0
21.450679051,1299.0
21.463809334,1337.0
21.476939617,1317.0
21.490069899,1340.0
21.503200182,1213.0
21.516330465,1295.0
21.529460747,1287.0
21.54259103,1278.0
21.555721313,1349.0
21.568851595,1353.0
21.581981878,1333.0
21.595112161,1373.0
21.608242443,1343.0
21.621372726,1322.0
21.634503009,1347.0
21.647633291,1277.0
21.660763574,1334.0
21.673893857,1359.0
21.687024139,1391.0
