temperature,signal
30.11751,0.2451292
30.19279,0.2517049
30.27976,0.2583113
30.35752,0.2649984
30.4445,0.271755
30.52856,0.2785182
30.612,0.2852864
30.6951,0.2920694
30.78216,0.2988353
30.87339,0.3056464
30.95146,0.3125372
31.04714,0.3194394
31.13954,0.326337
31.22646,0.333283
31.31639,0.3401936
31.404,0.3471472
31.49632,0.3541142
31.58698,0.3611306
31.67143,0.3681994
31.76868,0.3752502
31.8614,0.3822664
31.9574,0.3893238
32.04536,0.3963967
32.13938,0.4034406
32.23389,0.4105375
32.33187,0.4176542
32.42334,0.4247814
32.52354,0.4318518
32.61909,0.4389197
32.72626,0.4460502
32.81978,0.4532015
32.91469,0.4603485
33.01206,0.4674703
33.1112,0.4745726
33.20884,0.4816892
33.31072,0.4887618
33.40933,0.4958602
33.51188,0.502945
33.61403,0.5100596
33.72,0.5171776
33.82269,0.5242276
33.92684,0.5312896
34.02335,0.538385
34.12226,0.5454678
34.2267,0.5525258
34.33012,0.5596151
34.43872,0.5667232
34.54064,0.573813
34.63896,0.5808684
34.74814,0.5878786
34.84866,0.5949259
34.95296,0.6019795
35.05735,0.6089736
35.16791,0.6159566
35.27036,0.622932
35.38037,0.6299042
35.48364,0.6368222
35.58216,0.6437356
35.68787,0.650587
35.79021,0.657384
35.89524,0.6641864
36.00406,0.6709807
36.10668,0.677785
36.21713,0.6845674
36.32746,0.6913211
36.42595,0.6980226
36.5415,0.70471
36.64715,0.7114045
36.75213,0.7181016
36.85566,0.7248076
36.97134,0.7314764
37.07539,0.738094
37.18525,0.7446362
37.29491,0.7511549
37.39719,0.7576645
37.50867,0.7641866
37.61504,0.7707
37.7193,0.7771448
37.82753,0.7835464
37.93237,0.7898975
38.0408,0.7962116
38.15226,0.8024688
38.26256,0.808715
38.37111,0.8149581
38.48273,0.8211616
38.5906,0.8272949
38.6984,0.8333589
38.80666,0.8394144
38.91528,0.8454632
39.02783,0.8515138
39.1343,0.8574816
39.24449,0.863414
39.346,0.8693238
39.45681,0.8751908
39.5641,0.8809856
39.6723,0.8867126
39.78134,0.8924219
39.88678,0.8981131
39.99622,0.9037689
40.10534,0.9093441
40.21605,0.9149139
40.32322,0.9204581
40.42669,0.9259522
40.53567,0.9314438
40.64312,0.9369464
40.7537,0.9424344
40.85496,0.9478094
40.95898,0.9531274
41.06889,0.9584031
41.17843,0.9636782
41.27576,0.9688732
41.3812,0.9740671
41.48996,0.9792128
41.6,0.9842986
41.70544,0.9893191
41.80639,0.9942859
41.91722,0.9993137
42.01734,1.004303
42.12313,1.009226
42.23188,1.014039
42.3266,1.018844
42.43461,1.023571
42.5445,1.028322
42.64389,1.033006
42.75292,1.03762
42.85256,1.042202
42.96482,1.0467
43.06792,1.051164
43.16642,1.055588
43.27854,1.060002
43.3779,1.064396
43.48625,1.06874
43.5881,1.072976
43.69815,1.077153
43.79974,1.081291
43.90122,1.085396
43.99,1.08949
44.08696,1.093531
44.19402,1.097544
44.29884,1.101536
44.39616,1.105458
44.49809,1.109366
44.60953,1.113208
44.71252,1.117049
44.8136,1.12085
44.90438,1.124601
45.00696,1.128302
45.1077,1.13196
45.20821,1.135555
45.30977,1.139095
45.407,1.142597
45.5067,1.146018
45.60422,1.14943
45.69894,1.152776
45.79267,1.156075
45.89908,1.159333
45.99922,1.162546
46.09752,1.165707
46.19641,1.168827
46.28248,1.171898
46.38527,1.17492
46.48244,1.177907
46.57878,1.180869
46.67471,1.183782
46.77634,1.186668
46.86746,1.18949
46.96493,1.192226
47.06134,1.194929
47.15964,1.197638
47.24926,1.200331
47.34366,1.202995
47.43979,1.205576
47.54016,1.208145
47.62944,1.210723
47.72258,1.213236
47.81331,1.21573
47.91434,1.218206
48.01198,1.220636
48.09644,1.222996
48.19436,1.225319
48.2855,1.227578
48.37914,1.229808
48.47886,1.232038
48.56537,1.234219
48.6524,1.236348
48.74687,1.238442
48.8448,1.24051
48.93272,1.242517
49.0245,1.244486
49.1208,1.246474
49.21162,1.24842
49.30303,1.250346
49.39267,1.252161
49.48032,1.253926
49.56733,1.255716
49.66011,1.257478
49.7519,1.259163
49.83506,1.260859
49.92384,1.26257
50.01975,1.264159
50.10204,1.265731
50.19557,1.267286
50.27879,1.268844
50.37006,1.270347
50.45504,1.271794
50.54103,1.273234
50.62688,1.274677
50.71104,1.276065
50.80422,1.27738
50.88489,1.278727
50.96955,1.280069
51.05984,1.28138
51.14728,1.282662
51.23545,1.283951
51.32261,1.285229
51.40152,1.286444
51.49097,1.287616
51.57785,1.288789
51.6573,1.289954
51.74206,1.29104
51.82329,1.292101
51.90985,1.293124
52.00033,1.2941
52.08254,1.295049
52.16598,1.295989
52.24584,1.296916
52.32614,1.297865
52.4098,1.298778
52.4946,1.299612
52.57321,1.300501
52.657,1.301334
52.74368,1.302162
52.82668,1.303002
52.90568,1.303802
52.98753,1.304555
53.07192,1.305297
53.15979,1.305998
53.24112,1.306618
53.31941,1.307302
53.40028,1.307898
53.48406,1.308502
53.56438,1.309101
53.64072,1.309689
53.72428,1.310253
53.80654,1.310853
53.88907,1.311399
53.97682,1.311931
54.05649,1.312513
54.136,1.313053
54.21069,1.313582
54.29236,1.314106
54.37168,1.314634
54.45408,1.315115
54.53766,1.315576
54.61894,1.316001
54.6961,1.316415
54.77992,1.316833
54.8615,1.317246
54.94041,1.317615
55.0183,1.317994
55.09343,1.318358
55.17706,1.318715
55.25307,1.319103
55.33638,1.319472
55.41337,1.319813
55.48668,1.320205
55.56963,1.320553
55.65253,1.320859
55.73181,1.321207
55.81397,1.321536
55.89288,1.321853
55.96919,1.322146
56.05203,1.322362
56.13031,1.322574
56.20455,1.322816
56.28179,1.323058
56.36044,1.323299
56.44197,1.323545
56.51562,1.323778
56.58848,1.324027
56.6686,1.324269
56.74703,1.324525
56.82186,1.324814
56.90452,1.32512
56.98134,1.32539
57.05914,1.325615
57.1356,1.325833
57.2098,1.326072
57.28476,1.326291
57.3665,1.326486
57.44184,1.326647
57.51976,1.326796
57.59743,1.326982
57.67425,1.327145
57.7534,1.327323
57.82783,1.32753
57.90566,1.327744
57.9848,1.32792
58.06565,1.328103
58.13954,1.328272
58.21796,1.328474
58.29058,1.328688
58.36787,1.328874
58.4406,1.329056
58.5211,1.329211
58.60063,1.32937
58.67299,1.329544
58.74756,1.329786
58.82784,1.329996
58.90714,1.33024
58.98747,1.330466
59.06222,1.330672
59.13544,1.330852
59.21776,1.331061
59.29116,1.331273
59.36724,1.331461
59.44382,1.331654
59.52384,1.331811
59.59639,1.332024
59.67422,1.332204
59.74978,1.33243
59.83184,1.332635
59.91316,1.332856
59.98554,1.333094
60.0647,1.333339
60.14192,1.333592
60.21836,1.333862
60.2903,1.334151
60.36952,1.334398
60.44301,1.334646
60.5189,1.334899
60.59736,1.335207
60.6744,1.335525
60.75356,1.335816
60.83066,1.336141
60.9045,1.336442
60.98036,1.33674
61.05768,1.337063
61.13774,1.337439
61.2135,1.337839
61.2945,1.338216
61.36949,1.338586
61.44543,1.33896
61.52162,1.339355
61.60278,1.339734
61.67467,1.340146
61.75574,1.340546
61.83442,1.340926
61.91003,1.341308
61.9895,1.341703
62.0671,1.34211
62.13976,1.342515
62.21623,1.342962
62.28778,1.343424
62.36309,1.343867
62.44293,1.344342
62.52428,1.344852
62.60418,1.34535
62.67959,1.345818
62.75988,1.34632
62.83567,1.34685
62.91552,1.347379
62.99421,1.347879
63.07236,1.348375
63.14572,1.348914
63.2276,1.349448
63.31562,1.349958
63.39,1.350508
63.46936,1.351057
63.55082,1.351583
63.63006,1.352121
63.70837,1.352671
63.78377,1.353244
63.86135,1.353835
63.9372,1.354419
64.00992,1.354998
64.0993,1.355617
64.1726,1.356243
64.25482,1.356927
64.33188,1.357639
64.41261,1.358312
64.49258,1.358999
64.573,1.359708
64.65268,1.360412
64.73062,1.361102
64.81424,1.361855
64.89301,1.362582
64.97322,1.363288
65.05387,1.364009
65.13376,1.36475
65.21234,1.365501
65.29391,1.366225
65.37485,1.366965
65.45932,1.367728
65.53528,1.368556
65.6175,1.369312
65.69816,1.3701
65.7758,1.37092
65.85308,1.371728
65.93492,1.372515
66.01314,1.373355
66.09628,1.374238
66.1778,1.375078
66.25772,1.37597
66.33989,1.37685
66.41916,1.377732
66.50184,1.378619
66.58032,1.379501
66.6615,1.380374
66.74613,1.381294
66.83472,1.382194
66.91206,1.383103
66.9955,1.384036
67.072,1.384927
67.15182,1.385823
67.22989,1.386758
67.32208,1.387692
67.40299,1.388639
67.48803,1.389597
67.56794,1.390556
67.64632,1.391525
67.73156,1.392471
67.81424,1.393461
67.8944,1.394446
67.97309,1.395456
68.05202,1.396467
68.1411,1.397511
68.2298,1.39855
68.30964,1.399604
68.39121,1.400654
68.4746,1.401738
68.55299,1.402833
68.63655,1.40388
68.71993,1.404971
68.80438,1.406034
68.88613,1.407108
68.9733,1.408153
69.05912,1.409223
69.14249,1.41029
69.22102,1.411375
69.30542,1.412424
69.39306,1.413496
69.47376,1.414574
69.55919,1.415655
69.6438,1.416781
69.72402,1.417892
69.81054,1.419007
69.89126,1.420138
69.98048,1.42131
70.06239,1.422458
70.14942,1.423629
70.2324,1.424784
70.32062,1.425923
70.403,1.427096
70.48478,1.428211
70.56824,1.429354
70.65838,1.430522
70.73699,1.431703
70.82319,1.432861
70.90938,1.433972
70.9946,1.43509
71.08087,1.436272
71.16503,1.437466
71.24968,1.43865
71.33156,1.439868
71.42337,1.441114
71.50305,1.442313
71.59368,1.443464
71.67903,1.44463
71.75896,1.445849
71.8532,1.447052
71.93282,1.448226
72.01606,1.449439
72.10419,1.450623
72.18457,1.451824
72.2722,1.452998
72.36132,1.454219
72.44856,1.455478
72.5314,1.456703
72.62062,1.457941
72.7027,1.459171
72.79116,1.460384
72.87532,1.46162
72.95882,1.462835
73.04478,1.464063
73.12794,1.465299
73.2179,1.466528
73.30161,1.467722
73.38556,1.468942
73.47304,1.470162
73.56391,1.471388
73.6445,1.472607
73.73704,1.473794
73.82262,1.47499
73.91282,1.476196
74.00586,1.477389
74.08948,1.478536
74.17715,1.479726
74.26493,1.480948
74.34984,1.482118
74.43274,1.483332
74.52039,1.484534
74.61144,1.485749
74.68994,1.486974
74.77934,1.488198
74.8586,1.489437
74.94911,1.490728
75.04,1.491974
75.12352,1.493165
75.21246,1.494398
75.29663,1.49561
75.3833,1.49686
75.46826,1.498069
75.56055,1.499266
75.6421,1.500456
75.7273,1.501628
75.81598,1.502776
75.90165,1.503969
75.98718,1.505167
76.07046,1.506362
76.1637,1.507568
76.25425,1.508726
76.34394,1.509923
76.43098,1.511116
76.51772,1.512318
76.59503,1.513544
76.68226,1.514755
76.77234,1.515936
76.85884,1.517122
76.94514,1.518318
77.03735,1.519512
77.12355,1.520731
77.20526,1.521914
77.2898,1.523113
77.37834,1.524273
77.45918,1.5254
77.54853,1.526541
77.63994,1.527705
77.72856,1.528858
77.81362,1.529988
77.89706,1.53111
77.98316,1.532249
78.07872,1.533398
78.16194,1.534554
78.24669,1.535705
78.3362,1.536846
78.4196,1.538011
78.50416,1.53914
78.59384,1.540227
78.67822,1.541341
78.7659,1.542432
78.8565,1.543513
78.93726,1.544602
79.02543,1.545658
79.1088,1.546741
79.19976,1.547839
79.28356,1.548906
79.3718,1.549969
79.45979,1.551091
79.55216,1.552179
79.64259,1.553252
79.73165,1.554295
79.81641,1.555348
79.89093,1.556395
79.98402,1.557415
80.06348,1.558449
80.15006,1.55947
80.24205,1.560518
80.33288,1.561563
80.41566,1.562595
80.49993,1.563657
80.5796,1.564741
80.67432,1.565769
80.76069,1.566812
80.85126,1.567857
80.93626,1.568918
81.02294,1.569972
81.10334,1.571017
81.19458,1.572045
81.28318,1.573064
81.36812,1.57406
81.45359,1.575049
81.5397,1.576074
81.63158,1.57709
81.72331,1.57806
81.80512,1.579017
81.89122,1.579962
81.98184,1.580896
82.0692,1.581854
82.15838,1.582796
82.24347,1.583717
82.32576,1.58463
82.41718,1.585542
82.5025,1.586445
82.591,1.587368
82.67628,1.588275
82.76421,1.589177
82.85056,1.590084
82.93651,1.590922
83.0207,1.591806
83.10106,1.592678
83.18745,1.593542
83.27937,1.594383
83.36228,1.595221
83.44794,1.596042
83.53902,1.596825
83.62241,1.597636
83.71005,1.598419
83.79374,1.599203
83.8764,1.599999
83.96282,1.600765
84.05179,1.601542
84.13524,1.602297
84.22294,1.603063
84.30978,1.603792
84.3985,1.604504
84.48236,1.605229
84.57116,1.605913
84.65453,1.606586
84.74361,1.60724
84.83001,1.607907
84.91406,1.608541
84.99825,1.60918
85.08366,1.609785
85.16852,1.61035
85.25734,1.610939
85.34151,1.6115
85.42247,1.612046
85.50597,1.612565
85.59368,1.613066
85.68158,1.613556
85.76539,1.61402
85.84992,1.614486
85.93816,1.614908
86.02141,1.615359
86.1017,1.615773
86.19047,1.616161
86.27358,1.616611
86.36059,1.617011
86.44657,1.61735
86.53384,1.617666
86.61482,1.617975
86.70086,1.618253
86.78981,1.618492
86.87206,1.618766
86.95699,1.618998
87.04003,1.619162
87.12303,1.619287
87.2127,1.61943
87.29672,1.619548
87.37696,1.619634
87.45956,1.619673
87.54431,1.619692
87.63105,1.619686
87.71259,1.619626
87.79364,1.619538
87.88018,1.619434
87.96821,1.619264
88.04532,1.619053
88.12949,1.618805
88.22035,1.618508
88.30469,1.618141
88.3903,1.617715
88.47416,1.61725
88.55592,1.61669
88.63934,1.616033
88.72219,1.615305
88.80406,1.61444
88.88616,1.613469
88.96934,1.612329
89.04834,1.611084
89.13032,1.609746
89.20411,1.608221
89.28156,1.606476
89.36422,1.604516
89.44939,1.602344
89.52959,1.599927
89.61074,1.597327
89.6875,1.594536
89.76969,1.591545
89.84781,1.588332
89.93025,1.584896
90.01578,1.58134
90.0965,1.577646
90.17536,1.573893
90.25656,1.570122
90.33944,1.566391
90.41369,1.562732
90.49344,1.559223
90.57609,1.55592
90.6618,1.55287
90.74012,1.550154
90.82592,1.547771
90.91005,1.545746
90.99493,1.544057
91.0807,1.542708
91.16522,1.541683
91.24774,1.540965
91.33879,1.54044
91.41681,1.540124
91.50829,1.53999
91.59038,1.539942
91.67511,1.539984
91.76376,1.540149
91.84061,1.540414
91.924,1.540799
92.00726,1.541249
92.09066,1.541739
92.17678,1.542302
92.25958,1.542939
92.34174,1.543626
92.42656,1.544385
92.50922,1.545186
92.59376,1.546057
92.67184,1.546916
92.75786,1.547813
92.84251,1.548765
92.92961,1.549756
93.01551,1.550794
93.09716,1.551854
93.18306,1.552971
93.26788,1.55414
93.3453,1.555319
93.43764,1.556526
93.52001,1.557805
93.60732,1.559073
93.69162,1.560359
93.77359,1.561639
93.86041,1.562924
93.94575,1.56428
94.02436,1.565637
94.10859,1.566999
94.19724,1.568361
94.28112,1.569723
94.36101,1.571108
94.44301,1.572534
94.52981,1.573955
94.61268,1.575418
94.6908,1.576901
94.77957,1.578383
94.86128,1.579892
94.94995,1.581409
95.03391,1.582937
95.11968,1.584461
95.20572,1.586005
95.29305,1.587539
95.37258,1.589117
95.45308,1.590715
95.53941,1.592314
95.6248,1.593924
95.70891,1.595481
95.79179,1.59705
95.88038,1.598651
95.96121,1.600276
96.04609,1.601888
96.13751,1.60351
96.21837,1.605132
96.30142,1.606752
96.38886,1.608371
96.46856,1.609998
96.55582,1.611667
96.63551,1.613328
96.72363,1.615001
96.81059,1.616698
96.89647,1.618412
96.97821,1.620118
97.06114,1.62181
97.14774,1.623515
97.23369,1.625248
97.31406,1.626969
97.3998,1.628683
97.48555,1.630428
97.57509,1.632151
97.65376,1.633839
97.7409,1.635534
97.82553,1.637275
97.90392,1.639005
97.99282,1.640744
98.07462,1.642466
98.15994,1.644194
98.242,1.64595
98.32628,1.647678
98.40986,1.649406
98.4962,1.651136
98.58191,1.652845
98.66068,1.654528
98.74438,1.656226
98.83202,1.657889
98.91649,1.659552
98.99992,1.661206
99.08703,1.662823
99.17421,1.664436
99.2597,1.666092
99.34249,1.667745
99.4275,1.669408
99.51244,1.671018
99.59508,1.672592
99.68324,1.674176
99.76962,1.675739
99.84968,1.677279
99.93888,1.678832
100.0185,1.680407
100.1064,1.681928
100.1884,1.683461
100.2708,1.684968
100.352,1.686478
100.4454,1.687988
100.5301,1.68948
100.6174,1.690944
100.6933,1.692431
100.7752,1.693872
100.8564,1.695303
100.9457,1.696719
101.0309,1.698125
101.1121,1.699509
101.1976,1.700917
101.277,1.702316
101.3606,1.703702
101.4484,1.705058
101.5424,1.706378
101.6193,1.70773
101.7007,1.709026
101.7895,1.710303
101.8753,1.711547
101.953,1.712791
102.0388,1.713998
102.1212,1.715186
102.2027,1.716377
102.2886,1.717582
102.364,1.718758
102.4514,1.719913
102.5354,1.721086
102.6188,1.722252
102.7031,1.723381
102.7868,1.724478
102.8715,1.72559
102.9561,1.726686
103.0416,1.727731
103.131,1.728793
103.2135,1.729874
103.2931,1.730892
103.376,1.731895
103.4607,1.732883
103.5478,1.733872
103.631,1.73489
103.711,1.735859
103.7981,1.736848
103.8767,1.737855
103.965,1.738869
104.0468,1.739816
104.1287,1.740811
104.2157,1.741785
104.3001,1.742781
104.3837,1.743816
104.4708,1.744811
104.5512,1.74584
104.6354,1.746838
104.7237,1.747814
104.8068,1.74876
104.8883,1.749747
104.9734,1.750775
105.0604,1.751788
105.1402,1.752774
105.2226,1.753713
105.3097,1.754683
105.3919,1.755649
105.479,1.756601
105.5631,1.757567
105.6458,1.758558
105.7248,1.759531
105.815,1.76044
105.8958,1.761373
105.9822,1.762333
106.0666,1.763306
106.1497,1.764277
106.2356,1.765254
106.3222,1.766241
106.4037,1.767191
106.489,1.768136
106.5713,1.769086
106.6561,1.770056
106.7407,1.771011
106.8219,1.771946
106.9074,1.772929
106.9876,1.773882
107.0746,1.774841
107.1566,1.77582
107.2436,1.776819
107.3246,1.777822
107.4138,1.778794
107.4944,1.779753
107.578,1.780759
107.6616,1.78176
107.7488,1.782711
107.8319,1.783696
107.9192,1.784639
108.0008,1.785588
108.0856,1.786574
108.171,1.787558
108.2537,1.78858
108.3366,1.789636
108.4249,1.790678
108.5116,1.791721
108.5905,1.792734
108.6706,1.793746
108.7633,1.794817
108.851,1.795861
108.9384,1.796894
109.0211,1.79796
109.1082,1.799012
109.1874,1.800014
109.275,1.801016
109.3584,1.802078
109.4432,1.803162
109.5262,1.804253
109.6137,1.80533
109.6974,1.806411
109.786,1.807475
109.8606,1.80854
109.9531,1.80963
110.0363,1.810741
110.1238,1.811844
110.1981,1.812931
110.2872,1.814044
110.3683,1.815126
110.4611,1.816176
110.5398,1.817291
110.6238,1.81845
110.7118,1.81957
110.7966,1.820693
110.8793,1.821853
110.9684,1.823004
111.0547,1.824129
111.1355,1.825241
111.2213,1.826388
111.3064,1.827537
111.3918,1.828668
111.4733,1.829796
111.5571,1.830968
111.6479,1.832135
111.733,1.833299
111.819,1.834473
111.9039,1.835673
111.9918,1.836882
112.074,1.838086
112.1614,1.839311
112.2408,1.840536
112.329,1.841788
112.4137,1.842982
112.5025,1.844198
112.5886,1.845399
112.6692,1.84664
112.7498,1.847876
112.8358,1.849143
112.9195,1.850407
113.0032,1.851683
113.09,1.852946
113.1748,1.854165
113.2591,1.855448
113.3504,1.856704
113.4326,1.858038
113.5175,1.859337
113.5972,1.860614
113.6861,1.861891
113.7713,1.863203
113.8609,1.86453
113.9448,1.865882
114.0305,1.867233
114.115,1.868578
114.1974,1.869967
114.2839,1.871315
114.3705,1.872672
114.4543,1.874097
114.5412,1.875505
114.626,1.876925
114.7052,1.878325
114.7927,1.879752
114.882,1.88117
114.9654,1.882596
115.0541,1.884039
115.1392,1.885474
115.2223,1.886918
115.3091,1.888354
115.3952,1.889814
115.4773,1.891282
115.564,1.892764
115.6486,1.894245
115.7337,1.895767
115.8214,1.897288
115.9106,1.898794
115.9874,1.90032
116.076,1.901866
116.1639,1.903397
116.2576,1.904929
116.3411,1.906487
116.4252,1.908068
116.5091,1.909639
116.5944,1.911256
116.6827,1.912888
116.7674,1.914532
116.8514,1.916133
116.9386,1.917766
117.0255,1.919393
117.1151,1.921063
117.1988,1.92271
117.2803,1.92437
117.3731,1.926052
117.4526,1.927715
117.5366,1.929382
117.623,1.931093
117.7094,1.93285
117.7995,1.934577
117.8821,1.936336
117.9675,1.938111
118.0529,1.939882
118.1424,1.941649
118.2329,1.943435
118.3178,1.945263
118.4069,1.947092
118.4926,1.94888
118.5788,1.950696
118.6664,1.952546
118.7491,1.95442
118.8352,1.956271
118.9115,1.958168
118.9969,1.96008
119.0881,1.961984
119.1696,1.963874
119.2541,1.965787
119.3459,1.967708
119.4292,1.969644
119.5184,1.971618
119.5942,1.973619
119.6813,1.975617
119.7682,1.977608
119.8526,1.979614
119.9413,1.981672
120.0267,1.983756
120.1168,1.985844
120.2104,1.987964
120.2985,1.990116
120.3778,1.992249
120.4646,1.994361
120.5487,1.996508
120.6358,1.998704
120.7178,2.000908
120.8086,2.003067
120.8922,2.00522
120.9804,2.007439
121.0626,2.00966
121.1473,2.01187
121.2353,2.014138
121.324,2.016463
121.4091,2.018806
121.495,2.02111
121.5821,2.023456
121.6699,2.025852
121.7549,2.028258
121.8368,2.030658
121.9257,2.033116
122.0117,2.03558
122.1034,2.03804
122.1865,2.040494
122.2731,2.042959
122.3581,2.045464
122.444,2.047983
122.529,2.050499
122.614,2.053023
122.7065,2.055556
122.7878,2.058102
122.8729,2.060703
122.963,2.063301
123.0519,2.065901
123.1289,2.068536
123.2196,2.071206
123.3014,2.073891
123.3841,2.076622
123.4741,2.079382
123.5627,2.082166
123.644,2.084963
123.7319,2.087726
123.8174,2.090533
123.9088,2.093391
123.9916,2.09622
124.0821,2.099058
124.166,2.101887
124.2555,2.104742
124.3334,2.10766
124.4256,2.110566
124.5147,2.113481
124.6011,2.116428
124.6861,2.119391
124.7707,2.122364
124.8574,2.125387
124.9471,2.128422
125.0374,2.131516
125.1186,2.134627
125.2066,2.137703
125.2899,2.140843
125.3767,2.144
125.464,2.147169
125.5525,2.150327
125.6394,2.153478
125.7275,2.156719
125.8164,2.159934
125.9014,2.16317
125.9882,2.166416
126.0753,2.169692
126.161,2.172954
126.2527,2.176263
126.3391,2.17958
126.4254,2.182944
126.5089,2.186314
126.6033,2.189653
126.6908,2.193058
126.7798,2.196448
126.8703,2.199869
126.9548,2.203321
127.045,2.206801
127.1307,2.210267
127.2186,2.213789
127.304,2.217301
127.3911,2.22087
127.4795,2.224442
127.5661,2.22803
127.6534,2.231652
127.744,2.235287
127.8284,2.238965
127.9128,2.24264
128.0013,2.246342
128.0854,2.25005
128.1748,2.253763
128.2609,2.25749
128.3557,2.261226
128.4353,2.264991
128.5246,2.268737
128.609,2.272518
128.699,2.276296
128.7872,2.280104
128.8736,2.283904
128.9626,2.287733
129.0499,2.291602
129.134,2.295472
129.2243,2.299328
129.3058,2.303202
129.3982,2.307106
129.4846,2.310987
129.5748,2.314901
129.6584,2.318812
129.748,2.322777
129.836,2.326713
129.9228,2.330679
130.0092,2.334663
130.0984,2.338707
130.1865,2.342766
130.2737,2.346825
130.3608,2.350898
130.4472,2.354955
130.5342,2.359022
130.6214,2.363068
130.7137,2.367166
130.8022,2.371279
130.8883,2.375415
130.9787,2.379538
131.0651,2.383656
131.1517,2.387787
131.2424,2.391954
131.3321,2.396097
131.4138,2.400265
131.5024,2.404477
131.5882,2.408658
131.6739,2.412828
131.7655,2.417006
131.8525,2.421189
131.9392,2.425404
132.0298,2.429633
132.1199,2.433842
132.2049,2.438083
132.2903,2.44234
132.3795,2.44661
132.4627,2.450871
132.5528,2.455147
132.6406,2.45941
132.7313,2.463701
132.8174,2.46794
132.9061,2.472202
132.9925,2.476452
133.0848,2.480734
133.1706,2.485008
133.2595,2.48923
133.3464,2.493451
133.4353,2.497644
133.5213,2.501893
133.6072,2.506108
133.7003,2.510334
133.7827,2.514557
133.8728,2.518806
133.9601,2.523012
134.0456,2.527219
134.1352,2.531426
134.223,2.535663
134.3102,2.539928
134.3944,2.544115
134.4822,2.548281
134.5681,2.552456
134.6574,2.556621
134.7437,2.560778
134.8299,2.564934
134.9187,2.569092
135.0082,2.57324
135.0937,2.577354
135.1834,2.58143
135.2757,2.585536
135.3636,2.589648
135.4486,2.59375
135.5363,2.597786
135.6209,2.601797
135.7122,2.605827
135.7956,2.60981
135.8817,2.613793
135.9694,2.617783
136.0507,2.621762
136.1462,2.62569
136.2266,2.629602
136.3155,2.633466
136.4056,2.637334
136.4866,2.641154
136.576,2.644897
136.6625,2.648636
136.7482,2.652348
136.8343,2.656007
136.9294,2.659642
137.0149,2.663277
137.099,2.666881
137.1882,2.670453
137.2724,2.674002
137.3609,2.677551
137.446,2.681096
137.5348,2.684614
137.6221,2.688078
